ts,unix_ts,connection,source_ip,metric,endpoint,latency_ms,ok,error,mbps,time
2026-05-10T02:56:24.545273+00:00,1778381784.545289,Verizon,,tcp_ping,google_dns,24.38716699998622,True,,,2026-05-10 02:56:24.545273+00:00
2026-05-10T02:56:25.464706+00:00,1778381785.464716,Verizon,,tcp_ping,google_meet,86.01129199996649,True,,,2026-05-10 02:56:25.464706+00:00
2026-05-10T02:56:25.985991+00:00,1778381785.9860039,Verizon,,tcp_ping,google_static,105.98195800002941,True,,,2026-05-10 02:56:25.985991+00:00
2026-05-10T02:56:26.498544+00:00,1778381786.498564,Verizon,,tcp_ping,cloudflare,117.35408399999869,True,,,2026-05-10 02:56:26.498544+00:00
2026-05-10T02:56:26.903566+00:00,1778381786.9036028,Verizon,,tcp_ping,google_dns,21.27012500022829,True,,,2026-05-10 02:56:26.903566+00:00
2026-05-10T02:56:27.772137+00:00,1778381787.772157,Verizon,,tcp_ping,google_meet,19.686166000155936,True,,,2026-05-10 02:56:27.772137+00:00
2026-05-10T02:56:28.275727+00:00,1778381788.275746,Verizon,,tcp_ping,google_static,22.270250000019587,True,,,2026-05-10 02:56:28.275727+00:00
2026-05-10T02:56:28.780861+00:00,1778381788.78087,Verizon,,tcp_ping,cloudflare,26.908666000053927,True,,,2026-05-10 02:56:28.780861+00:00
2026-05-10T02:56:29.275664+00:00,1778381789.275681,Verizon,,tcp_ping,google_dns,21.42062500024622,True,,,2026-05-10 02:56:29.275664+00:00
2026-05-10T02:56:30.180192+00:00,1778381790.180202,Verizon,,tcp_ping,google_meet,57.76920800008156,True,,,2026-05-10 02:56:30.180192+00:00
2026-05-10T02:56:30.705860+00:00,1778381790.705879,Verizon,,tcp_ping,google_static,82.260000000133,True,,,2026-05-10 02:56:30.705860+00:00
2026-05-10T02:56:31.239344+00:00,1778381791.239363,Verizon,,tcp_ping,cloudflare,114.59941699968113,True,,,2026-05-10 02:56:31.239344+00:00
2026-05-10T02:56:31.645201+00:00,1778381791.6452212,Verizon,,tcp_ping,google_dns,19.377166000140278,True,,,2026-05-10 02:56:31.645201+00:00
2026-05-10T02:56:32.500685+00:00,1778381792.500695,Verizon,,tcp_ping,google_meet,22.315666999929817,True,,,2026-05-10 02:56:32.500685+00:00
2026-05-10T02:56:33.001147+00:00,1778381793.001156,Verizon,,tcp_ping,google_static,21.694208000099025,True,,,2026-05-10 02:56:33.001147+00:00
2026-05-10T02:56:33.507982+00:00,1778381793.5079901,Verizon,,tcp_ping,cloudflare,27.33475000013641,True,,,2026-05-10 02:56:33.507982+00:00
2026-05-10T02:56:34.002113+00:00,1778381794.002152,Verizon,,tcp_ping,google_dns,20.218124999701104,True,,,2026-05-10 02:56:34.002113+00:00
2026-05-10T02:56:34.899051+00:00,1778381794.899059,Verizon,,tcp_ping,google_meet,43.8977500002693,True,,,2026-05-10 02:56:34.899051+00:00
2026-05-10T02:56:35.425142+00:00,1778381795.42517,Verizon,,tcp_ping,google_static,69.51383300020098,True,,,2026-05-10 02:56:35.425142+00:00
2026-05-10T02:56:35.959245+00:00,1778381795.95926,Verizon,,tcp_ping,cloudflare,102.68591699968965,True,,,2026-05-10 02:56:35.959245+00:00
2026-05-10T02:56:36.459739+00:00,1778381796.4597561,Verizon,,tcp_ping,google_dns,101.99083299994527,True,,,2026-05-10 02:56:36.459739+00:00
2026-05-10T02:56:37.349062+00:00,1778381797.349069,Verizon,,tcp_ping,google_meet,21.54558399979578,True,,,2026-05-10 02:56:37.349062+00:00
2026-05-10T02:56:37.860517+00:00,1778381797.860547,Verizon,,tcp_ping,google_static,31.512584000211064,True,,,2026-05-10 02:56:37.860517+00:00
2026-05-10T02:56:38.359217+00:00,1778381798.35923,Verizon,,tcp_ping,cloudflare,28.77729100009674,True,,,2026-05-10 02:56:38.359217+00:00
2026-05-10T02:56:38.858574+00:00,1778381798.858599,Verizon,,tcp_ping,google_dns,26.154624999890075,True,,,2026-05-10 02:56:38.858574+00:00
2026-05-10T02:56:39.735493+00:00,1778381799.7355,Verizon,,tcp_ping,google_meet,20.641124999656313,True,,,2026-05-10 02:56:39.735493+00:00
2026-05-10T02:56:40.239551+00:00,1778381800.2395709,Verizon,,tcp_ping,google_static,23.44429200002196,True,,,2026-05-10 02:56:40.239551+00:00
2026-05-10T02:56:40.745154+00:00,1778381800.7451699,Verizon,,tcp_ping,cloudflare,27.81416600009834,True,,,2026-05-10 02:56:40.745154+00:00
2026-05-10T02:56:41.239422+00:00,1778381801.239437,Verizon,,tcp_ping,google_dns,20.470374999604246,True,,,2026-05-10 02:56:41.239422+00:00
2026-05-10T02:56:42.107733+00:00,1778381802.1077409,Verizon,,tcp_ping,google_meet,22.15170899989971,True,,,2026-05-10 02:56:42.107733+00:00
2026-05-10T02:56:42.610244+00:00,1778381802.61033,Verizon,,tcp_ping,google_static,23.20449999979246,True,,,2026-05-10 02:56:42.610244+00:00
2026-05-10T02:56:43.121311+00:00,1778381803.12132,Verizon,,tcp_ping,cloudflare,33.720834000178,True,,,2026-05-10 02:56:43.121311+00:00
2026-05-10T02:56:43.614283+00:00,1778381803.614302,Verizon,,tcp_ping,google_dns,25.32312500034095,True,,,2026-05-10 02:56:43.614283+00:00
2026-05-10T02:56:44.490127+00:00,1778381804.490133,Verizon,,tcp_ping,google_meet,24.298708000060287,True,,,2026-05-10 02:56:44.490127+00:00
2026-05-10T02:56:44.989438+00:00,1778381804.9894469,Verizon,,tcp_ping,google_static,22.526083999764523,True,,,2026-05-10 02:56:44.989438+00:00
2026-05-10T02:56:45.495477+00:00,1778381805.495487,Verizon,,tcp_ping,cloudflare,27.38333400020565,True,,,2026-05-10 02:56:45.495477+00:00
2026-05-10T02:56:45.989639+00:00,1778381805.989653,Verizon,,tcp_ping,google_dns,20.42020799990496,True,,,2026-05-10 02:56:45.989639+00:00
2026-05-10T02:56:46.958018+00:00,1778381806.958028,Verizon,,tcp_ping,google_meet,91.45066600012797,True,,,2026-05-10 02:56:46.958018+00:00
2026-05-10T02:56:47.470130+00:00,1778381807.470156,Verizon,,tcp_ping,google_static,102.24912500007122,True,,,2026-05-10 02:56:47.470130+00:00
2026-05-10T02:56:47.898104+00:00,1778381807.8981178,Verizon,,tcp_ping,cloudflare,29.20487499977753,True,,,2026-05-10 02:56:47.898104+00:00
2026-05-10T02:56:48.392733+00:00,1778381808.392756,Verizon,,tcp_ping,google_dns,22.74070900011793,True,,,2026-05-10 02:56:48.392733+00:00
2026-05-10T02:56:49.284956+00:00,1778381809.2849631,Verizon,,tcp_ping,google_meet,22.68145900006857,True,,,2026-05-10 02:56:49.284956+00:00
2026-05-10T02:56:49.785563+00:00,1778381809.7855859,Verizon,,tcp_ping,google_static,21.748249999745894,True,,,2026-05-10 02:56:49.785563+00:00
2026-05-10T02:56:50.290884+00:00,1778381810.290894,Verizon,,tcp_ping,cloudflare,26.081916999828536,True,,,2026-05-10 02:56:50.290884+00:00
2026-05-10T02:56:50.789020+00:00,1778381810.789048,Verizon,,tcp_ping,google_dns,22.57937500007756,True,,,2026-05-10 02:56:50.789020+00:00
2026-05-10T02:56:51.689816+00:00,1778381811.6898298,Verizon,,tcp_ping,google_meet,22.04974999995102,True,,,2026-05-10 02:56:51.689816+00:00
2026-05-10T02:56:52.200397+00:00,1778381812.200416,Verizon,,tcp_ping,google_static,31.418999999914377,True,,,2026-05-10 02:56:52.200397+00:00
2026-05-10T02:56:52.734192+00:00,1778381812.734217,Verizon,,tcp_ping,cloudflare,63.98175000003903,True,,,2026-05-10 02:56:52.734192+00:00
2026-05-10T02:56:53.250408+00:00,1778381813.250422,Verizon,,tcp_ping,google_dns,78.91641700007312,True,,,2026-05-10 02:56:53.250408+00:00
2026-05-10T02:56:54.093530+00:00,1778381814.0935402,Verizon,,tcp_ping,google_meet,22.446666000178084,True,,,2026-05-10 02:56:54.093530+00:00
2026-05-10T02:56:54.594175+00:00,1778381814.5941918,Verizon,,tcp_ping,google_static,22.346665999975812,True,,,2026-05-10 02:56:54.594175+00:00
2026-05-10T02:56:55.101609+00:00,1778381815.101619,Verizon,,tcp_ping,cloudflare,29.420542000025307,True,,,2026-05-10 02:56:55.101609+00:00
2026-05-10T02:56:55.595259+00:00,1778381815.5952692,Verizon,,tcp_ping,google_dns,21.951790999992227,True,,,2026-05-10 02:56:55.595259+00:00
2026-05-10T02:56:56.459953+00:00,1778381816.45996,Verizon,,tcp_ping,google_meet,28.749375000188593,True,,,2026-05-10 02:56:56.459953+00:00
2026-05-10T02:56:56.951273+00:00,1778381816.9512892,Verizon,,tcp_ping,google_static,19.80754199985313,True,,,2026-05-10 02:56:56.951273+00:00
2026-05-10T02:56:56.673328+00:00,1778381816.6733398,Verizon,,download,cloudflare_speed,,True,,64.35941515390856,2026-05-10 02:56:56.673328+00:00
2026-05-10T02:56:57.465025+00:00,1778381817.46504,Verizon,,tcp_ping,cloudflare,33.33212500001537,True,,,2026-05-10 02:56:57.465025+00:00
2026-05-10T02:56:57.170563+00:00,1778381817.170572,Verizon,,upload,cloudflare_speed,,True,,23.2726971677409,2026-05-10 02:56:57.170563+00:00
2026-05-10T02:56:57.965911+00:00,1778381817.96593,Verizon,,tcp_ping,google_dns,33.03179199974693,True,,,2026-05-10 02:56:57.965911+00:00
2026-05-10T02:56:58.833708+00:00,1778381818.833715,Verizon,,tcp_ping,google_meet,34.9638750003578,True,,,2026-05-10 02:56:58.833708+00:00
2026-05-10T02:56:59.322999+00:00,1778381819.323015,Verizon,,tcp_ping,google_static,22.96583300039856,True,,,2026-05-10 02:56:59.322999+00:00
2026-05-10T02:56:59.828615+00:00,1778381819.828623,Verizon,,tcp_ping,cloudflare,28.19825000005949,True,,,2026-05-10 02:56:59.828615+00:00
2026-05-10T02:57:00.319276+00:00,1778381820.319284,Verizon,,tcp_ping,google_dns,17.825333000018873,True,,,2026-05-10 02:57:00.319276+00:00
2026-05-10T02:57:01.290897+00:00,1778381821.290903,Verizon,,tcp_ping,google_meet,34.19845799999166,True,,,2026-05-10 02:57:01.290897+00:00
